Date,KOSPI_Close,KOSPI_Open,KOSPI_High,KOSPI_Low,SP500,USD_KRW,US_10Y_Bond,VIX,KOSPI_Volume
2006-08-16,1315.6099853515625,1311.56005859375,1319.47998046875,1306.449951171875,1295.4300537109375,949.3400268554688,4.870999813079834,12.40999984741211,231700.0
2006-08-17,1327.780029296875,1325.739990234375,1335.4100341796875,1325.739990234375,1297.47998046875,950.239990234375,4.867000102996826,12.239999771118164,225500.0
2006-08-18,1331.0999755859375,1330.06005859375,1336.3800048828125,1324.6199951171875,1302.300048828125,950.0599975585938,4.835000038146973,11.640000343322754,192900.0
2006-08-21,1321.6700439453125,1333.260009765625,1337.699951171875,1316.510009765625,1297.52001953125,945.0700073242188,4.818999767303467,12.220000267028809,189300.0
2006-08-22,1334.9599609375,1321.760009765625,1336.1099853515625,1321.760009765625,1298.8199462890625,944.5399780273438,4.810999870300293,12.1899995803833,185500.0
2006-08-23,1324.949951171875,1332.52001953125,1333.1300048828125,1319.949951171875,1292.989990234375,948.0999755859375,4.818999767303467,12.399999618530273,208100.0
2006-08-24,1315.72998046875,1322.1600341796875,1322.219970703125,1309.550048828125,1296.06005859375,951.4099731445312,4.802999973297119,12.399999618530273,192300.0
2006-08-25,1329.3499755859375,1317.6500244140625,1333.8900146484375,1317.1600341796875,1295.0899658203125,950.9600219726562,4.790999889373779,12.3100004196167,201700.0
2006-08-28,1327.8900146484375,1329.9000244140625,1335.6400146484375,1325.0400390625,1301.780029296875,953.27001953125,4.796999931335449,12.180000305175781,189900.0
2006-08-29,1344.6099853515625,1336.4000244140625,1345.300048828125,1336.4000244140625,1304.280029296875,916.6699829101562,4.7829999923706055,12.279999732971191,261300.0
2006-08-30,1341.3499755859375,1346.68994140625,1346.989990234375,1337.9599609375,1305.3699951171875,949.530029296875,4.763000011444092,12.220000267028809,257200.0
2006-08-31,1352.739990234375,1348.050048828125,1361.47998046875,1344.5699462890625,1303.8199462890625,950.1500244140625,4.73199987411499,12.3100004196167,279300.0
2006-09-01,1356.6700439453125,1354.77001953125,1357.010009765625,1349.6300048828125,1311.010009765625,947.3300170898438,4.72599983215332,11.960000038146973,215900.0
2006-09-04,1359.06005859375,1363.68994140625,1365.0799560546875,1359.0400390625,1311.010009765625,945.9400024414062,4.72599983215332,11.960000038146973,238700.0
2006-09-05,1361.239990234375,1360.969970703125,1362.469970703125,1356.2900390625,1313.25,943.6099853515625,4.781000137329102,12.630000114440918,235700.0
2006-09-06,1357.010009765625,1362.449951171875,1364.8599853515625,1353.550048828125,1300.260009765625,946.010009765625,4.801000118255615,13.739999771118164,219100.0
2006-09-07,1351.1700439453125,1351.550048828125,1353.6700439453125,1342.5699462890625,1294.02001953125,943.0800170898438,4.795000076293945,13.880000114440918,251100.0
2006-09-08,1354.8900146484375,1345.6099853515625,1358.0999755859375,1344.6800537109375,1298.9200439453125,944.9500122070312,4.770999908447266,13.15999984741211,260000.0
2006-09-11,1334.0799560546875,1357.2900390625,1357.2900390625,1333.8399658203125,1299.5400390625,943.8599853515625,4.798999786376953,12.989999771118164,248100.0
2006-09-12,1328.0400390625,1334.3499755859375,1339.31005859375,1323.9000244140625,1313.0,949.3200073242188,4.7729997634887695,11.920000076293945,266800.0
2006-09-13,1333.1300048828125,1341.6199951171875,1342.3800048828125,1332.8699951171875,1318.0699462890625,946.47998046875,4.764999866485596,11.180000305175781,249300.0
2006-09-14,1358.75,1333.6600341796875,1358.75,1329.1099853515625,1316.280029296875,946.27001953125,4.793000221252441,11.550000190734863,288800.0
2006-09-15,1361.0999755859375,1355.0799560546875,1361.199951171875,1351.260009765625,1319.6600341796875,947.3400268554688,4.797999858856201,11.760000228881836,342900.0
2006-09-18,1374.300048828125,1360.6600341796875,1378.0400390625,1358.5699462890625,1321.1800537109375,941.260009765625,4.809999942779541,11.779999732971191,305500.0
2006-09-19,1373.949951171875,1375.22998046875,1378.989990234375,1370.43994140625,1317.6400146484375,943.6400146484375,4.736999988555908,11.979999542236328,237300.0
2006-09-20,1366.43994140625,1366.510009765625,1369.1800537109375,1355.0400390625,1325.1800537109375,937.2999877929688,4.729000091552734,11.390000343322754,233700.0
2006-09-21,1366.7900390625,1373.3499755859375,1378.7900390625,1363.47998046875,1318.030029296875,927.8599853515625,4.6479997634887695,12.25,237500.0
2006-09-22,1348.3800048828125,1358.449951171875,1360.1800537109375,1343.27001953125,1314.780029296875,933.3400268554688,4.5970001220703125,12.59000015258789,250100.0
2006-09-25,1355.2099609375,1347.8800048828125,1357.68994140625,1345.56005859375,1326.3699951171875,936.8099975585938,4.554999828338623,12.119999885559082,202000.0
2006-09-26,1343.969970703125,1360.8800048828125,1361.56005859375,1338.97998046875,1336.3499755859375,901.3499755859375,4.585000038146973,11.529999732971191,241600.0
2006-09-27,1360.030029296875,1352.219970703125,1361.1199951171875,1351.8299560546875,1336.5899658203125,929.6400146484375,4.593999862670898,11.579999923706055,242700.0
2006-09-28,1371.4300537109375,1362.719970703125,1372.219970703125,1359.469970703125,1338.8800048828125,934.9000244140625,4.625999927520752,11.720000267028809,228200.0
2006-09-29,1371.4100341796875,1375.3800048828125,1377.3699951171875,1367.780029296875,1335.8499755859375,936.3800048828125,4.632999897003174,11.979999542236328,248300.0
2006-10-02,1374.219970703125,1370.27001953125,1380.9100341796875,1367.739990234375,1331.3199462890625,931.4400024414062,4.618000030517578,12.569999694824219,231200.0
2006-10-03,1374.219970703125,1370.27001953125,1380.9100341796875,1367.739990234375,1334.1099853515625,900.5800170898438,4.616000175476074,12.239999771118164,0.0
2006-10-04,1352.0,1366.1600341796875,1371.719970703125,1345.8299560546875,1350.199951171875,938.5599975585938,4.565000057220459,11.859999656677246,223100.0
2006-10-05,1352.0,1366.1600341796875,1371.719970703125,1345.8299560546875,1353.219970703125,938.75,4.607999801635742,11.979999542236328,0.0
2006-10-06,1352.0,1366.1600341796875,1371.719970703125,1345.8299560546875,1349.5899658203125,937.469970703125,4.696000099182129,11.5600004196167,0.0
2006-10-09,1319.4000244140625,1356.5899658203125,1365.010009765625,1303.6199951171875,1350.6600341796875,951.5499877929688,4.696000099182129,11.680000305175781,400300.0
2006-10-10,1328.3699951171875,1322.43994140625,1334.4100341796875,1322.43994140625,1353.4200439453125,951.47998046875,4.748000144958496,11.520000457763672,251500.0
2006-10-11,1325.489990234375,1317.6800537109375,1332.280029296875,1315.8399658203125,1349.949951171875,948.72998046875,4.783999919891357,11.619999885559082,198400.0
2006-10-12,1331.780029296875,1325.699951171875,1337.699951171875,1323.800048828125,1362.8299560546875,943.7000122070312,4.7779998779296875,11.09000015258789,257000.0
2006-10-13,1348.5999755859375,1349.5,1353.9300537109375,1345.969970703125,1365.6199951171875,948.010009765625,4.806000232696533,10.75,305300.0
2006-10-16,1356.719970703125,1356.5899658203125,1358.8800048828125,1350.800048828125,1369.06005859375,943.0499877929688,4.788000106811523,11.09000015258789,208600.0
2006-10-17,1351.300048828125,1360.56005859375,1360.56005859375,1339.8900146484375,1364.050048828125,941.8699951171875,4.7779998779296875,11.729999542236328,308600.0
2006-10-18,1354.260009765625,1345.5999755859375,1355.9200439453125,1338.0,1365.800048828125,943.6500244140625,4.763999938964844,11.34000015258789,279700.0
2006-10-19,1354.06005859375,1356.6099853515625,1358.949951171875,1350.3599853515625,1366.9599609375,939.4500122070312,4.785999774932861,10.899999618530273,295200.0
2006-10-20,1364.239990234375,1357.3699951171875,1366.93994140625,1357.1400146484375,1368.5999755859375,947.280029296875,4.783999919891357,10.630000114440918,269200.0
2006-10-23,1364.949951171875,1367.1400146484375,1369.8499755859375,1358.9300537109375,1377.02001953125,952.1099853515625,4.826000213623047,11.079999923706055,240400.0
2006-10-24,1366.5,1373.5699462890625,1374.4300537109375,1364.0699462890625,1377.3800048828125,945.4199829101562,4.823999881744385,10.779999732971191,244700.0
2006-10-25,1371.4300537109375,1368.3599853515625,1375.010009765625,1365.800048828125,1382.219970703125,939.75,4.7729997634887695,10.65999984741211,231800.0
2006-10-26,1373.6500244140625,1373.989990234375,1377.4000244140625,1369.6600341796875,1389.0799560546875,932.8300170898438,4.7210001945495605,10.5600004196167,241700.0
2006-10-27,1369.0899658203125,1378.06005859375,1379.510009765625,1362.43994140625,1377.3399658203125,932.5399780273438,4.675000190734863,10.800000190734863,205000.0
2006-10-30,1356.1099853515625,1363.3399658203125,1363.3399658203125,1353.4599609375,1377.9300537109375,934.030029296875,4.672999858856201,11.199999809265137,159700.0
2006-10-31,1364.550048828125,1356.9100341796875,1364.8299560546875,1351.0799560546875,1377.93994140625,925.1500244140625,4.605999946594238,11.100000381469727,255800.0
2006-11-01,1374.3499755859375,1372.030029296875,1378.1099853515625,1366.5999755859375,1367.81005859375,927.75,4.560999870300293,11.510000228881836,233300.0
2006-11-02,1383.72998046875,1371.510009765625,1383.72998046875,1370.300048828125,1367.3399658203125,925.22998046875,4.5960001945495605,11.420000076293945,218300.0
2006-11-03,1383.8800048828125,1385.1700439453125,1385.3900146484375,1379.260009765625,1364.300048828125,927.030029296875,4.715000152587891,11.15999984741211,215300.0
2006-11-06,1379.18994140625,1379.3699951171875,1379.3699951171875,1363.7099609375,1379.780029296875,929.3200073242188,4.709000110626221,11.15999984741211,209600.0
2006-11-07,1387.43994140625,1389.1199951171875,1392.510009765625,1385.4100341796875,1382.8399658203125,926.5,4.658999919891357,11.09000015258789,213100.0
2006-11-08,1380.0699462890625,1391.22998046875,1393.510009765625,1379.3399658203125,1385.719970703125,924.5599975585938,4.632999897003174,10.75,197700.0
2006-11-09,1399.43994140625,1382.4000244140625,1399.43994140625,1382.1099853515625,1378.3299560546875,921.6199951171875,4.632999897003174,11.010000228881836,197500.0
2006-11-10,1395.72998046875,1393.8800048828125,1399.8699951171875,1391.68994140625,1380.9000244140625,923.510009765625,4.585999965667725,10.789999961853027,168500.0
2006-11-13,1396.68994140625,1399.510009765625,1399.97998046875,1386.760009765625,1384.4200439453125,926.8400268554688,4.605000019073486,10.859999656677246,178600.0
2006-11-14,1407.3699951171875,1402.9200439453125,1407.5400390625,1400.739990234375,1393.219970703125,926.280029296875,4.567999839782715,10.5,205400.0
2006-11-15,1412.5400390625,1412.0699462890625,1413.68994140625,1406.8599853515625,1396.5699462890625,929.1599731445312,4.614999771118164,10.3100004196167,236700.0
2006-11-16,1410.75,1417.6800537109375,1417.6800537109375,1409.219970703125,1399.760009765625,927.97998046875,4.65500020980835,10.15999984741211,259300.0
2006-11-17,1412.219970703125,1414.1700439453125,1416.4000244140625,1407.260009765625,1401.199951171875,922.010009765625,4.60699987411499,10.050000190734863,250400.0
2006-11-20,1402.2099609375,1413.739990234375,1413.8800048828125,1400.8299560546875,1400.5,925.9099731445312,4.59499979019165,9.970000267028809,232500.0
2006-11-21,1405.9000244140625,1402.75,1406.5799560546875,1399.969970703125,1402.81005859375,922.0599975585938,4.578000068664551,9.899999618530273,277300.0
2006-11-22,1422.5400390625,1405.3399658203125,1422.5400390625,1405.2099609375,1406.0899658203125,916.9500122070312,4.567999839782715,10.140000343322754,247200.0
2006-11-23,1419.22998046875,1419.510009765625,1424.3299560546875,1414.800048828125,1406.0899658203125,917.6900024414062,4.567999839782715,10.140000343322754,237500.0
2006-11-24,1421.72998046875,1419.989990234375,1424.8199462890625,1411.27001953125,1400.949951171875,920.0399780273438,4.547999858856201,10.729999542236328,314600.0
2006-11-27,1425.1300048828125,1419.800048828125,1425.1300048828125,1415.219970703125,1381.9599609375,919.1599731445312,4.538000106811523,12.300000190734863,297900.0
2006-11-28,1411.469970703125,1407.52001953125,1413.7099609375,1404.6700439453125,1386.719970703125,916.1199951171875,4.508999824523926,11.619999885559082,252400.0
2006-11-29,1422.550048828125,1413.9100341796875,1424.9100341796875,1413.5400390625,1399.47998046875,922.8300170898438,4.520999908447266,10.829999923706055,254300.0
2006-11-30,1432.2099609375,1427.6700439453125,1434.8499755859375,1427.6700439453125,1400.6300048828125,919.8099975585938,4.458000183105469,10.90999984741211,252200.0
2006-12-01,1434.3599853515625,1433.4000244140625,1436.800048828125,1428.239990234375,1396.7099609375,915.969970703125,4.425000190734863,11.65999984741211,231100.0
2006-12-04,1426.4599609375,1431.010009765625,1433.280029296875,1426.3399658203125,1409.1199951171875,914.5900268554688,4.433000087738037,11.229999542236328,197300.0
2006-12-05,1420.5899658203125,1432.969970703125,1436.68994140625,1420.4000244140625,1414.760009765625,914.5,4.441999912261963,11.270000457763672,300800.0
2006-12-06,1413.72998046875,1422.75,1423.0699462890625,1399.6800537109375,1412.9000244140625,907.6199951171875,4.480999946594238,11.329999923706055,237500.0
2006-12-07,1410.300048828125,1411.72998046875,1416.1300048828125,1407.6600341796875,1407.2900390625,903.5399780273438,4.482999801635742,12.670000076293945,237400.0
2006-12-08,1390.4300537109375,1400.97998046875,1400.97998046875,1386.260009765625,1409.8399658203125,899.0399780273438,4.552000045776367,12.069999694824219,221700.0
2006-12-11,1390.72998046875,1390.260009765625,1396.1500244140625,1389.6500244140625,1413.0400390625,908.780029296875,4.519999980926514,10.710000038146973,213300.0
2006-12-12,1376.97998046875,1392.219970703125,1392.9000244140625,1373.030029296875,1411.56005859375,909.2100219726562,4.491000175476074,10.649999618530273,195300.0
2006-12-13,1383.280029296875,1375.31005859375,1386.68994140625,1373.52001953125,1413.2099609375,915.2999877929688,4.577000141143799,10.180000305175781,186900.0
2006-12-14,1418.3800048828125,1385.5,1418.3800048828125,1376.8699951171875,1425.489990234375,909.010009765625,4.59499979019165,9.970000267028809,250200.0
2006-12-15,1421.8699951171875,1418.530029296875,1425.780029296875,1412.1700439453125,1427.0899658203125,917.3800048828125,4.5970001220703125,10.050000190734863,319500.0
2006-12-18,1433.22998046875,1427.1400146484375,1437.6400146484375,1427.1400146484375,1422.47998046875,916.0800170898438,4.586999893188477,10.600000381469727,244600.0
2006-12-19,1427.760009765625,1431.0699462890625,1436.4000244140625,1425.5999755859375,1425.550048828125,915.4500122070312,4.598999977111816,10.300000190734863,215400.0
2006-12-20,1442.280029296875,1429.77001953125,1445.5,1429.77001953125,1423.530029296875,886.6799926757812,4.59499979019165,10.260000228881836,240500.0
2006-12-21,1436.469970703125,1444.4100341796875,1445.510009765625,1434.469970703125,1418.300048828125,916.6699829101562,4.548999786376953,10.529999732971191,193000.0
2006-12-22,1437.489990234375,1432.030029296875,1439.27001953125,1432.030029296875,1410.760009765625,921.5,4.624000072479248,11.359999656677246,218300.0
2006-12-25,1437.489990234375,1432.030029296875,1439.27001953125,1432.030029296875,1410.760009765625,921.469970703125,4.624000072479248,11.359999656677246,0.0
2006-12-26,1433.9200439453125,1434.5799560546875,1441.2099609375,1422.3699951171875,1416.9000244140625,892.8099975585938,4.603000164031982,11.260000228881836,218700.0
2006-12-27,1425.0999755859375,1426.800048828125,1427.719970703125,1418.77001953125,1426.8399658203125,921.0999755859375,4.6539998054504395,10.640000343322754,175900.0
2006-12-28,1434.4599609375,1433.6300048828125,1437.47998046875,1425.8399658203125,1424.72998046875,917.010009765625,4.690000057220459,10.989999771118164,160600.0
2006-12-29,1434.4599609375,1433.6300048828125,1437.47998046875,1425.8399658203125,1418.300048828125,916.9400024414062,4.710000038146973,11.5600004196167,0.0
2007-01-01,1434.4599609375,1433.6300048828125,1437.47998046875,1425.8399658203125,1418.300048828125,917.22998046875,4.710000038146973,11.5600004196167,0.0
2007-01-02,1435.260009765625,1438.8900146484375,1439.7099609375,1430.06005859375,1418.300048828125,914.4199829101562,4.710000038146973,11.5600004196167,147700.0
2007-01-03,1409.3499755859375,1436.4200439453125,1437.7900390625,1409.31005859375,1416.5999755859375,914.3099975585938,4.664000034332275,12.039999961853027,203200.0
2007-01-04,1397.2900390625,1410.550048828125,1411.1199951171875,1388.5,1418.3399658203125,925.239990234375,4.618000030517578,11.510000228881836,241200.0
2007-01-05,1385.760009765625,1398.5999755859375,1400.5899658203125,1372.3599853515625,1409.7099609375,925.4400024414062,4.645999908447266,12.140000343322754,277300.0
2007-01-08,1370.81005859375,1376.760009765625,1384.6500244140625,1366.47998046875,1412.8399658203125,924.3699951171875,4.659999847412109,12.0,177600.0
2007-01-09,1374.3399658203125,1376.7099609375,1381.989990234375,1367.739990234375,1412.1099853515625,928.1699829101562,4.656000137329102,11.90999984741211,216800.0
2007-01-10,1355.7900390625,1372.52001953125,1372.52001953125,1345.0799560546875,1414.8499755859375,930.1599731445312,4.682000160217285,11.470000267028809,225500.0
2007-01-11,1365.31005859375,1357.5699462890625,1375.31005859375,1355.6300048828125,1423.8199462890625,930.3099975585938,4.736999988555908,10.869999885559082,211800.0
2007-01-12,1388.3699951171875,1379.0,1389.0,1372.8699951171875,1430.72998046875,927.6599731445312,4.770999908447266,10.149999618530273,213800.0
2007-01-15,1390.9599609375,1396.8699951171875,1397.6400146484375,1385.81005859375,1430.72998046875,926.6699829101562,4.770999908447266,10.149999618530273,163900.0
2007-01-16,1389.7099609375,1392.0,1393.4200439453125,1385.199951171875,1431.9000244140625,925.489990234375,4.750999927520752,10.739999771118164,171300.0
2007-01-17,1379.47998046875,1391.75,1391.75,1369.0799560546875,1430.6199951171875,925.1500244140625,4.7870001792907715,10.59000015258789,205400.0
2007-01-18,1383.2099609375,1378.3699951171875,1385.219970703125,1372.9300537109375,1426.3699951171875,923.8900146484375,4.750999927520752,10.850000381469727,181200.0
2007-01-19,1360.56005859375,1369.0899658203125,1372.6300048828125,1356.219970703125,1430.5,926.72998046875,4.7729997634887695,10.399999618530273,222700.0
2007-01-22,1363.4100341796875,1363.8399658203125,1364.6700439453125,1348.4599609375,1422.949951171875,930.530029296875,4.758999824523926,10.770000457763672,191000.0
2007-01-23,1363.0899658203125,1353.06005859375,1367.030029296875,1352.5,1427.989990234375,923.280029296875,4.803999900817871,10.34000015258789,184000.0
2007-01-24,1383.06005859375,1369.9599609375,1383.75,1369.02001953125,1440.1300048828125,927.9500122070312,4.809999942779541,9.890000343322754,197900.0
2007-01-25,1382.3599853515625,1392.550048828125,1392.550048828125,1379.6600341796875,1423.9000244140625,928.7000122070312,4.867000102996826,11.220000267028809,157000.0
2007-01-26,1371.3299560546875,1372.3599853515625,1378.47998046875,1366.0999755859375,1422.1800537109375,928.6799926757812,4.879000186920166,11.130000114440918,160900.0
2007-01-29,1363.0999755859375,1376.47998046875,1378.280029296875,1361.22998046875,1420.6199951171875,924.8900146484375,4.892000198364258,11.449999809265137,136300.0
2007-01-30,1370.719970703125,1365.0,1371.5899658203125,1360.4200439453125,1428.8199462890625,930.8499755859375,4.875,10.960000038146973,161300.0
2007-01-31,1360.22998046875,1374.760009765625,1374.760009765625,1357.8699951171875,1438.239990234375,924.0399780273438,4.826000213623047,10.420000076293945,192300.0
2007-02-01,1382.9000244140625,1367.0699462890625,1382.9000244140625,1362.0400390625,1445.93994140625,926.2899780273438,4.836999893188477,10.3100004196167,168200.0
2007-02-02,1413.1400146484375,1386.780029296875,1413.3399658203125,1386.06005859375,1448.3900146484375,931.3400268554688,4.827000141143799,10.079999923706055,219200.0
2007-02-05,1417.949951171875,1413.77001953125,1420.4200439453125,1409.7099609375,1446.989990234375,925.1500244140625,4.808000087738037,10.550000190734863,181600.0
2007-02-06,1428.5799560546875,1416.6500244140625,1428.9100341796875,1414.5799560546875,1448.0,916.77001953125,4.764999866485596,10.649999618530273,188900.0
2007-02-07,1426.2900390625,1430.8499755859375,1431.25,1419.47998046875,1450.02001953125,918.9099731445312,4.744999885559082,10.319999694824219,193200.0
2007-02-08,1423.5799560546875,1424.989990234375,1431.010009765625,1416.050048828125,1448.31005859375,920.2999877929688,4.730000019073486,10.4399995803833,189000.0
2007-02-09,1427.6800537109375,1424.489990234375,1432.2900390625,1422.969970703125,1438.06005859375,922.1799926757812,4.783999919891357,11.100000381469727,227600.0
2007-02-12,1414.2900390625,1416.8399658203125,1416.8399658203125,1403.75,1433.3699951171875,926.22998046875,4.803999900817871,11.609999656677246,209300.0
2007-02-13,1418.43994140625,1412.719970703125,1424.6600341796875,1410.81005859375,1444.260009765625,927.4000244140625,4.814000129699707,10.34000015258789,219300.0
2007-02-14,1436.0999755859375,1430.02001953125,1440.510009765625,1430.010009765625,1455.300048828125,927.0800170898438,4.730000019073486,10.229999542236328,214700.0
2007-02-15,1443.6300048828125,1450.550048828125,1450.8399658203125,1441.7900390625,1456.81005859375,922.5999755859375,4.705999851226807,10.220000267028809,216100.0
2007-02-16,1448.81005859375,1444.4599609375,1448.9599609375,1439.030029296875,1455.5400390625,924.9299926757812,4.690000057220459,10.020000457763672,207200.0
2007-02-19,1448.81005859375,1444.4599609375,1448.9599609375,1439.030029296875,1455.5400390625,924.489990234375,4.690000057220459,10.020000457763672,0.0
2007-02-20,1452.9599609375,1450.9599609375,1453.25,1443.969970703125,1459.6800537109375,896.010009765625,4.679999828338623,10.239999771118164,220500.0
2007-02-21,1451.3800048828125,1455.1800537109375,1457.3699951171875,1444.8399658203125,1457.6300048828125,927.6900024414062,4.691999912261963,10.199999809265137,258200.0
2007-02-22,1465.4100341796875,1452.7099609375,1471.0400390625,1452.6199951171875,1456.3800048828125,894.6599731445312,4.730000019073486,10.180000305175781,310300.0
2007-02-23,1469.8800048828125,1470.43994140625,1471.0400390625,1459.81005859375,1451.18994140625,927.280029296875,4.677999973297119,10.579999923706055,310600.0
2007-02-26,1470.030029296875,1466.9200439453125,1470.949951171875,1462.18994140625,1449.3699951171875,925.0,4.63100004196167,11.149999618530273,261800.0
2007-02-27,1454.5999755859375,1468.280029296875,1468.280029296875,1453.8499755859375,1399.0400390625,927.5499877929688,4.513000011444092,18.309999465942383,261600.0
2007-02-28,1417.3399658203125,1396.43994140625,1417.3399658203125,1393.9599609375,1406.8199462890625,928.5999755859375,4.550000190734863,15.420000076293945,324100.0
2007-03-01,1417.3399658203125,1396.43994140625,1417.3399658203125,1393.9599609375,1403.1700439453125,903.5999755859375,4.556000232696533,15.819999694824219,0.0
2007-03-02,1417.3399658203125,1396.43994140625,1417.3399658203125,1393.9599609375,1387.1700439453125,903.969970703125,4.514999866485596,18.610000610351562,0.0
2007-03-05,1376.1500244140625,1400.800048828125,1404.22998046875,1375.8399658203125,1374.1199951171875,909.8900146484375,4.51800012588501,19.6299991607666,232600.0
2007-03-06,1402.9300537109375,1382.699951171875,1403.75,1382.699951171875,1395.4100341796875,933.5399780273438,4.5279998779296875,15.960000038146973,239200.0
2007-03-07,1410.949951171875,1415.3499755859375,1415.5,1397.8299560546875,1391.969970703125,933.6400146484375,4.497000217437744,15.239999771118164,254200.0
2007-03-08,1423.8900146484375,1409.02001953125,1433.1500244140625,1408.3399658203125,1401.8900146484375,934.6300048828125,4.508999824523926,14.289999961853027,285800.0
2007-03-09,1423.5799560546875,1433.27001953125,1434.699951171875,1415.7099609375,1402.8399658203125,934.72998046875,4.589000225067139,14.09000015258789,227400.0
2007-03-12,1441.3299560546875,1429.6800537109375,1441.8299560546875,1429.6800537109375,1406.5999755859375,932.02001953125,4.552999973297119,13.989999771118164,245100.0
2007-03-13,1436.050048828125,1441.5999755859375,1442.0400390625,1433.6700439453125,1377.949951171875,932.2899780273438,4.494999885559082,18.1299991607666,256400.0
2007-03-14,1407.3699951171875,1409.6600341796875,1416.800048828125,1405.1300048828125,1387.1700439453125,935.760009765625,4.521999835968018,17.270000457763672,259300.0
2007-03-15,1426.9300537109375,1418.77001953125,1429.3800048828125,1414.97998046875,1392.280029296875,929.0,4.535999774932861,16.43000030517578,254400.0
2007-03-16,1427.8800048828125,1428.6300048828125,1431.75,1416.300048828125,1386.949951171875,933.6500244140625,4.545000076293945,16.790000915527344,304100.0
2007-03-19,1443.3900146484375,1425.219970703125,1444.760009765625,1420.8900146484375,1402.06005859375,931.9299926757812,4.571000099182129,14.59000015258789,280800.0
2007-03-20,1444.1700439453125,1449.4300537109375,1449.7900390625,1440.4200439453125,1410.93994140625,927.27001953125,4.546999931335449,13.270000457763672,364500.0
2007-03-21,1442.8499755859375,1446.0699462890625,1452.050048828125,1435.3599853515625,1435.0400390625,920.47998046875,4.51800012588501,12.1899995803833,343000.0
2007-03-22,1448.530029296875,1452.1300048828125,1456.1800537109375,1447.7900390625,1434.5400390625,929.3099975585938,4.589000225067139,12.930000305175781,301000.0
2007-03-23,1447.3800048828125,1449.989990234375,1454.3399658203125,1443.0400390625,1436.1099853515625,927.4099731445312,4.61299991607666,12.949999809265137,278900.0
2007-03-26,1449.77001953125,1451.1199951171875,1455.510009765625,1444.25,1437.5,926.8300170898438,4.586999893188477,13.15999984741211,312600.0
2007-03-27,1453.22998046875,1450.02001953125,1456.3900146484375,1442.489990234375,1428.6099853515625,927.0,4.611999988555908,13.479999542236328,259900.0
2007-03-28,1439.739990234375,1451.469970703125,1456.780029296875,1433.1199951171875,1417.22998046875,930.4000244140625,4.619999885559082,14.979999542236328,298000.0
2007-03-29,1450.949951171875,1434.5799560546875,1453.1099853515625,1432.800048828125,1422.530029296875,928.52001953125,4.631999969482422,15.140000343322754,283100.0
2007-03-30,1452.550048828125,1457.5799560546875,1459.68994140625,1447.8499755859375,1420.8599853515625,932.3599853515625,4.6479997634887695,14.640000343322754,288400.0
2007-04-02,1459.530029296875,1456.18994140625,1464.9300537109375,1456.06005859375,1424.550048828125,925.6099853515625,4.642000198364258,14.529999732971191,303500.0
2007-04-03,1463.75,1463.4100341796875,1464.47998046875,1452.56005859375,1437.77001953125,928.989990234375,4.664000034332275,13.460000038146973,340700.0
2007-04-04,1483.4100341796875,1474.6500244140625,1484.8599853515625,1471.050048828125,1439.3699951171875,922.7100219726562,4.6519999504089355,13.239999771118164,354000.0
2007-04-05,1482.0400390625,1485.530029296875,1485.77001953125,1478.449951171875,1443.760009765625,921.52001953125,4.673999786376953,13.229999542236328,328400.0
2007-04-06,1484.1500244140625,1487.72998046875,1488.5799560546875,1477.68994140625,1443.760009765625,923.5800170898438,4.673999786376953,13.229999542236328,313700.0
2007-04-09,1501.06005859375,1489.7900390625,1501.06005859375,1489.1300048828125,1444.6099853515625,926.72998046875,4.744999885559082,13.140000343322754,388200.0
2007-04-10,1499.1600341796875,1500.7900390625,1502.3399658203125,1492.3499755859375,1448.3900146484375,922.2899780273438,4.723999977111816,12.680000305175781,359300.0
2007-04-11,1513.4200439453125,1508.6800537109375,1519.31005859375,1507.5699462890625,1438.8699951171875,921.0399780273438,4.738999843597412,13.489999771118164,386800.0
2007-04-12,1525.6099853515625,1510.27001953125,1525.6099853515625,1507.56005859375,1447.800048828125,918.8599853515625,4.736999988555908,12.710000038146973,360200.0
2007-04-13,1520.780029296875,1523.8199462890625,1526.0899658203125,1512.3599853515625,1452.8499755859375,918.260009765625,4.761000156402588,12.199999809265137,426200.0
2007-04-16,1532.0400390625,1523.8900146484375,1533.0899658203125,1519.300048828125,1468.3299560546875,921.6799926757812,4.735000133514404,11.979999542236328,462200.0
2007-04-17,1528.6600341796875,1538.8900146484375,1538.8900146484375,1524.3299560546875,1471.47998046875,919.6799926757812,4.688000202178955,12.140000343322754,422600.0
2007-04-18,1534.5799560546875,1532.5699462890625,1538.2900390625,1530.02001953125,1472.5,916.0700073242188,4.6539998054504395,12.420000076293945,352500.0
2007-04-19,1513.6600341796875,1536.8900146484375,1537.4300537109375,1506.1400146484375,1470.72998046875,926.260009765625,4.670000076293945,12.539999961853027,363700.0
2007-04-20,1533.0799560546875,1518.5799560546875,1533.0899658203125,1518.5799560546875,1484.3499755859375,927.2999877929688,4.671999931335449,12.069999694824219,397500.0
2007-04-23,1544.3499755859375,1545.449951171875,1554.5,1538.3299560546875,1480.9300537109375,925.010009765625,4.650000095367432,13.039999961853027,387000.0
2007-04-24,1556.7099609375,1545.6099853515625,1557.6500244140625,1538.1099853515625,1480.4100341796875,925.1699829101562,4.622000217437744,13.119999885559082,393500.0
